OpenTime;Type;Volume;Symbol;OpenPrice;S/L;T/P;CloseTime;ClosePrice;Commission;Swap;Profit;Comment
2020.08.19 08:02:02;Buy;0.01;NZDUSD.;0.66165;;;2020.08.19 08:38:19;0.66239;;;0.74;
2020.08.18 14:13:00;Buy;0.01;EURUSD.;1.19367;;;2020.08.18 14:27:09;1.19443;;;0.76;
2020.08.17 10:22:01;Buy;0.01;GBPUSD.;1.31032;;;2020.08.17 10:44:50;1.31055;;;0.23;
2020.08.17 09:11:00;Buy;0.01;EURUSD.;1.18386;;;2020.08.17 10:43:07;1.18524;;;1.38;
2020.08.16 22:30:01;Sell;0.01;NZDUSD.;0.65496;;;2020.08.16 23:59:17;0.65415;;;0.81;
2020.08.14 09:26:04;Buy;0.01;AUDUSD.;0.71444;;;2020.08.14 12:46:15;0.71548;;;1.04;
2020.08.13 02:53:01;Buy;0.01;AUDUSD.;0.71696;;;2020.08.13 11:24:50;0.71720;;;0.24;
2020.08.12 19:54:00;Buy;0.01;EURUSD.;1.17890;;;2020.08.13 00:44:42;1.17944;;;0.54;
2020.08.11 14:44:00;Sell;0.01;EURUSD.;1.17755;;;2020.08.11 15:05:40;1.17724;;;0.31;
2020.08.11 14:20:03;Sell;0.01;AUDUSD.;0.71678;;;2020.08.11 15:05:31;0.71628;;;0.50;
2020.08.10 01:17:00;Sell;0.01;GBPUSD.;1.30563;;;2020.08.10 07:31:43;1.30517;;;0.46;
2020.08.07 19:05:02;Sell;0.01;GBPUSD.;1.30467;;;2020.08.09 23:24:12;1.30405;;;0.62;
2020.08.06 17:25:06;Buy;0.01;AUDUSD.;0.72307;;;2020.08.07 01:18:38;0.72385;;;0.78;
2020.08.05 09:27:56;Sell;0.01;NZDUSD.;0.66365;;;2020.08.06 03:08:55;0.66336;;;0.29;
2020.08.04 19:32:00;Buy;0.01;AUDUSD.;0.71473;;;2020.08.04 20:04:52;0.71557;;;0.84;
2020.08.04 19:35:00;Buy;0.01;EURUSD.;1.17753;;;2020.08.04 20:04:33;1.17858;;;1.05;
2020.08.03 01:02:00;Sell;0.01;NZDUSD.;0.66365;;;2020.08.03 01:11:44;0.66287;;;0.78;
2020.07.31 04:04:05;Buy;0.01;AUDUSD.;0.72015;;;2020.07.31 05:03:48;0.72107;;;0.92;
2020.07.29 14:36:25;Sell;0.01;NZDUSD.;0.66674;;;2020.07.29 16:01:34;0.66506;;;1.68;
2020.07.28 15:35:15;Buy;0.01;NZDUSD.;0.66495;;;2020.07.29 08:42:13;0.66660;;;1.65;
2020.07.27 09:57:27;Buy;0.01;AUDUSD.;0.71245;;;2020.07.27 11:01:39;0.71353;;;1.08;
2020.07.24 07:11:11;Sell;0.01;AUDUSD.;0.70965;;;2020.07.24 08:09:20;0.70862;;;1.03;
2020.07.23 10:29:11;Sell;0.01;NZDUSD.;0.66665;;;2020.07.23 13:52:17;0.66355;;;3.10;
2020.07.22 14:16:12;Buy;0.01;NZDUSD.;0.66665;;;2020.07.23 05:29:18;0.66736;;;0.71;
2020.07.21 14:04:05;Sell;0.01;EURUSD.;1.14455;;;2020.07.21 14:11:09;1.14372;;;0.83;
2020.07.21 12:11:07;Buy;0.01;EURUSD.;1.14358;;;2020.07.21 13:29:30;1.14503;;;1.45;
2020.07.20 02:05:04;Buy;0.01;EURUSD.;1.14175;;;2020.07.20 05:17:31;1.14315;;;1.40;
2020.07.19 23:29:12;Sell;0.01;AUDUSD.;0.70035;;;2020.07.20 01:54:20;0.69925;;;1.10;
2020.07.17 15:59:23;Buy;0.01;EURUSD.;1.14245;;;2020.07.17 16:30:03;1.14355;;;1.10;
2020.07.16 09:13:03;Sell;0.01;EURUSD.;1.14155;;;2020.07.16 09:36:29;1.14015;;;1.40;
2020.07.15 10:11:02;Buy;0.01;EURUSD.;1.14318;;;2020.07.15 11:49:24;1.14426;;;1.08;
2020.07.14 15:50:03;Buy;0.01;GBPUSD.;1.25270;;;2020.07.14 16:11:16;1.25365;;;0.95;
2020.07.13 10:06:02;Balance;;;;;;;;;;-50.00;Withdrawal
2020.07.10 09:01:43;Buy;0.01;EURUSD.;1.12855;;;2020.07.10 12:09:01;1.12995;;;1.40;
2020.07.09 19:56:11;Sell;0.01;NZDUSD.;0.65675;;;2020.07.10 01:47:20;0.65560;;;1.15;
2020.07.08 17:38:17;Buy;0.01;NZDUSD.;0.65655;;;2020.07.08 18:53:54;0.65730;;;0.75;
2020.07.07 02:16:30;Sell;0.01;AUDUSD.;0.69775;;;2020.07.07 03:48:53;0.69635;;;1.40;
2020.07.06 07:33:04;Buy;0.01;GBPUSD.;1.24930;;;2020.07.06 07:53:23;1.25014;;;0.84;
2020.07.05 22:42:07;Buy;0.01;GBPUSD.;1.24730;;;2020.07.06 01:04:08;1.24806;;;0.76;
2020.07.03 20:58:02;Buy;0.01;AUDUSD.;0.69442;;;2020.07.06 00:52:09;0.69524;;;0.82;
2020.07.02 13:15:00;Buy;0.01;GBPUSD.;1.25100;;;2020.07.02 13:30:26;1.25204;;;1.04;
2020.07.01 08:51:32;Buy;0.01;GBPUSD.;1.23745;;;2020.07.01 09:02:57;1.23872;;;1.27;
2020.06.26 18:26:00;Buy;0.01;NZDUSD.;0.64245;;;2020.06.29 03:11:44;0.64292;;;0.47;
2020.06.25 09:22:01;Sell;0.01;AUDUSD.;0.68865;;;2020.06.25 12:37:35;0.68718;;;1.47;
2020.06.25 12:31:14;Sell;0.01;GBPUSD.;1.24399;;;2020.06.25 12:37:21;1.24349;;;0.50;
2020.06.24 04:08:02;Sell;0.01;AUDUSD.;0.69515;;;2020.06.24 04:31:39;0.69440;;;0.75;
2020.06.24 04:07:13;Sell;0.01;NZDUSD.;0.64783;;;2020.06.24 04:31:30;0.64699;;;0.84;
2020.06.23 09:48:16;Buy;0.01;AUDUSD.;0.69215;;;2020.06.23 11:18:41;0.69340;;;1.25;
2020.06.23 09:13:01;Buy;0.01;AUDUSD.;0.69305;;;2020.06.23 11:18:34;0.69340;;;0.35;
2020.06.23 09:25:23;Buy;0.01;AUDUSD.;0.69275;;;2020.06.23 11:18:04;0.69340;;;0.65;
2020.06.23 09:15:17;Buy;0.01;EURUSD.;1.12926;;;2020.06.23 11:18:00;1.12969;;;0.43;
2020.06.22 18:23:13;Buy;0.01;GBPUSD.;1.24607;;;2020.06.22 19:36:31;1.24684;;;0.77;
2020.06.19 20:01:10;Sell;0.01;EURUSD.;1.11885;;;2020.06.21 23:01:56;1.11805;;;0.80;
2020.06.19 19:24:02;Sell;0.01;AUDUSD.;0.68415;;;2020.06.21 22:06:10;0.68405;;;0.10;
2020.06.19 19:51:28;Sell;0.01;NZDUSD.;0.64093;;;2020.06.21 22:06:07;0.64017;;;0.76;
2020.06.18 14:35:03;Sell;0.01;GBPUSD.;1.24350;;;2020.06.18 14:53:30;1.24300;;;0.50;
2020.06.18 13:25:01;Sell;0.01;EURUSD.;1.12315;;;2020.06.18 14:53:17;1.12205;;;1.10;
2020.06.17 03:41:34;Sell;0.01;NZDUSD.;0.64305;;;2020.06.17 10:49:48;0.64315;;;-0.10;
2020.06.17 10:42:00;Sell;0.01;GBPUSD.;1.25380;;;2020.06.17 10:49:26;1.25330;;;0.50;
2020.06.16 12:07:07;Buy;0.01;NZDUSD.;0.64727;;;2020.06.16 13:27:20;0.64719;;;-0.08;
2020.06.16 12:16:11;Buy;0.01;AUDUSD.;0.69205;;;2020.06.16 13:27:14;0.69359;;;1.54;
2020.06.15 06:14:12;Sell;0.01;NZDUSD.;0.64025;;;2020.06.15 06:35:46;0.63975;;;0.50;
2020.06.15 00:48:01;Sell;0.01;EURUSD.;1.12585;;;2020.06.15 06:35:45;1.12466;;;1.19;
2020.06.12 17:52:01;Sell;0.01;GBPUSD.;1.25110;;;2020.06.12 18:02:21;1.25035;;;0.75;
2020.06.12 16:34:02;Balance;;;;;;;;;;-50.00;Withdrawal
2020.06.11 02:06:04;Sell;0.01;GBPUSD.;1.27420;;;2020.06.11 04:11:59;1.27296;;;1.24;
2020.06.11 01:20:06;Sell;0.01;NZDUSD.;0.65166;;;2020.06.11 04:11:59;0.65175;;;-0.09;
2020.06.10 07:26:31;Buy;0.01;GBPUSD.;1.27664;;;2020.06.10 08:15:33;1.27715;;;0.51;
2020.06.10 07:42:03;Buy;0.01;AUDUSD.;0.69845;;;2020.06.10 08:15:31;0.69935;;;0.90;
2020.06.09 12:49:04;Buy;0.01;AUDUSD.;0.69565;;;2020.06.09 14:46:11;0.69615;;;0.50;
2020.06.09 02:01:39;Sell;0.01;NZDUSD.;0.65495;;;2020.06.09 14:46:11;0.65105;;;3.90;
2020.06.04 12:46:00;Sell;0.01;AUDUSD.;0.69145;;;2020.06.04 13:33:56;0.69076;;;0.69;
2020.06.04 13:26:00;Sell;0.01;NZDUSD.;0.64216;;;2020.06.04 13:33:14;0.64166;;;0.50;
2020.06.03 09:32:50;Buy;0.01;AUDUSD.;0.69115;;;2020.06.03 15:00:50;0.69125;;;0.10;
2020.06.03 14:37:01;Buy;0.01;NZDUSD.;0.64025;;;2020.06.03 15:00:37;0.64065;;;0.40;
2020.06.02 09:26:15;Buy;0.01;NZDUSD.;0.62825;;;2020.06.02 10:40:12;0.63025;;;2.00;
2020.06.02 10:32:10;Buy;0.01;GBPUSD.;1.25560;;;2020.06.02 10:40:05;1.25650;;;0.90;
2020.06.01 16:56:28;Buy;0.01;AUDUSD.;0.67840;;;2020.06.01 17:09:12;0.67890;;;0.50;
2020.06.01 16:17:08;Buy;0.01;GBPUSD.;1.24630;;;2020.06.01 17:09:05;1.24737;;;1.07;
2020.05.31 23:04:01;Buy;0.01;AUDUSD.;0.66545;;;2020.06.01 01:06:59;0.66700;;;1.55;
2020.05.31 22:23:09;Buy;0.01;NZDUSD.;0.61945;;;2020.06.01 01:06:24;0.61988;;;0.43;
2020.05.29 06:55:29;Buy;0.01;NZDUSD.;0.62105;;;2020.05.29 08:03:42;0.62148;;;0.43;
2020.05.29 07:40:03;Buy;0.01;GBPUSD.;1.23330;;;2020.05.29 08:02:13;1.23471;;;1.41;
2020.05.28 06:18:58;Buy;0.01;AUDUSD.;0.66145;;;2020.05.28 07:07:02;0.66205;;;0.60;
2020.05.28 03:39:06;Buy;0.01;GBPUSD.;1.22620;;;2020.05.28 07:07:00;1.22672;;;0.52;
2020.05.27 02:13:42;Buy;0.01;NZDUSD.;0.61960;;;2020.05.27 09:18:43;0.62055;;;0.95;
2020.05.27 09:03:54;Buy;0.01;EURUSD.;1.09745;;;2020.05.27 09:18:42;1.09805;;;0.60;
2020.05.26 16:48:12;Buy;0.01;NZDUSD.;0.62025;;;2020.05.26 19:30:58;0.62135;;;1.10;
2020.05.26 17:00:09;Buy;0.01;EURUSD.;1.09710;;;2020.05.26 19:30:12;1.09858;;;1.48;
2020.05.25 00:47:02;Buy;0.01;AUDUSD.;0.65444;;;2020.05.25 15:40:46;0.65513;;;0.69;
2020.05.25 15:09:26;Buy;0.01;GBPUSD.;1.21909;;;2020.05.25 15:40:07;1.21959;;;0.50;
2020.05.24 23:57:12;Sell;0.01;GBPUSD.;1.21839;;;2020.05.25 06:54:37;1.21737;;;1.02;
2020.05.22 08:02:05;Buy;0.01;NZDUSD.;0.61045;;;2020.05.22 12:11:06;0.61070;;;0.25;
2020.05.22 05:04:37;Sell;0.01;EURUSD.;1.09291;;;2020.05.22 12:10:35;1.09107;;;1.84;
2020.05.21 09:50:21;Buy;0.01;AUDUSD.;0.65785;;;2020.05.21 12:38:38;0.65845;;;0.60;
2020.05.21 09:51:36;Balance;;;;;;;;;;-50.00;Withdrawal
2020.05.20 07:20:01;Buy;0.01;GBPUSD.;1.22460;;;2020.05.20 10:26:32;1.22498;;;0.38;
2020.05.20 08:30:02;Buy;0.01;EURUSD.;1.09507;;;2020.05.20 10:26:16;1.09559;;;0.52;
2020.05.18 11:53:02;Buy;0.01;GBPUSD.;1.21370;;;2020.05.18 12:15:55;1.21353;;;-0.17;
2020.05.18 12:08:15;Buy;0.01;AUDUSD.;0.64585;;;2020.05.18 12:15:36;0.64650;;;0.65;
2020.05.14 15:14:04;Sell;0.01;AUDUSD.;0.64385;;;2020.05.14 16:35:00;0.64248;;;1.37;
2020.05.14 14:23:16;Sell;0.01;EURUSD.;1.07995;;;2020.05.14 16:34:37;1.07949;;;0.46;
2020.05.13 09:57:11;Buy;0.01;NZDUSD.;0.60125;;;2020.05.13 10:39:49;0.60205;;;0.80;
2020.05.13 08:32:01;Buy;0.01;GBPUSD.;1.22740;;;2020.05.13 10:39:48;1.22909;;;1.69;
2020.05.12 11:45:13;Buy;0.01;EURUSD.;1.08270;;;2020.05.12 11:57:07;1.08348;;;0.78;
2020.05.12 09:15:34;Sell Stop;0.01;AUDUSD.;0.64781;;;2020.05.12 09:50:12;0.64915;;;;cancelled
2020.05.08 16:16:04;Buy;0.01;GBPUSD.;1.24330;;;2020.05.11 01:58:26;1.24205;;;-1.25;
2020.05.10 22:06:03;Balance;;;;;;;;;;50.00;Deposit
2020.05.07 17:46:08;Buy;0.01;AUDUSD.;0.65005;;;2020.05.07 18:41:26;0.65030;;;0.25;
2020.05.07 17:55:02;Buy;0.01;NZDUSD.;0.60765;;;2020.05.07 18:41:21;0.60845;;;0.80;
2020.05.06 07:35:18;Sell;0.01;EURUSD.;1.08285;;;2020.05.06 09:00:27;1.08235;;;0.50;
2020.05.06 07:29:24;Sell;0.01;GBPUSD.;1.24296;;;2020.05.06 09:00:15;1.24282;;;0.14;
2020.05.04 14:11:07;Sell;0.01;AUDUSD.;0.64095;;;2020.05.04 14:22:54;0.64045;;;0.50;
2020.05.04 12:26:05;Sell;0.01;EURUSD.;1.09385;;;2020.05.04 14:22:33;1.09307;;;0.78;
2020.05.01 01:58:28;Sell;0.01;AUDUSD.;0.64827;;;2020.05.01 02:30:40;0.64751;;;0.76;
2020.05.01 01:54:16;Sell;0.01;GBPUSD.;1.25630;;;2020.05.01 02:30:17;1.25585;;;0.45;
2020.04.30 10:19:11;Buy;0.01;EURUSD.;1.08800;;;2020.04.30 12:45:26;1.08851;;;0.51;
2020.04.30 08:49:14;Buy;0.01;NZDUSD.;0.61235;;;2020.04.30 12:44:30;0.61350;;;1.15;
2020.04.27 07:07:06;Buy;0.01;EURUSD.;1.08575;;;2020.04.27 10:34:36;1.08517;;;-0.58;
2020.04.27 09:16:03;Buy;0.01;AUDUSD.;0.64505;;;2020.04.27 10:33:14;0.64622;;;1.17;
2020.04.24 20:35:10;Buy;0.01;EURUSD.;1.08125;;;2020.04.26 22:06:57;1.08155;;;0.30;
2020.04.24 19:56:02;Buy;0.01;NZDUSD.;0.60045;;;2020.04.26 22:06:49;0.60121;;;0.76;
2020.04.23 06:04:29;Sell Stop;0.01;NZDUSD.;0.59761;;;2020.04.24 01:28:36;0.59825;;;;cancelled
2020.04.23 17:46:57;Sell;0.01;AUDUSD.;0.63725;;;2020.04.24 01:25:03;0.63635;;;0.90;
2020.04.22 18:10:00;Sell;0.01;GBPUSD.;1.23180;;;2020.04.22 18:50:26;1.23067;;;1.13;
2020.04.21 15:41:37;Sell Stop;0.01;NZDUSD.;0.59541;;;2020.04.21 16:13:31;0.59585;;;;cancelled
2020.04.21 16:09:00;Balance;;;;;;;;;;-50.00;Withdrawal
2020.04.16 08:36:03;Buy;0.01;AUDUSD.;0.63095;;;2020.04.16 09:35:04;0.63088;;;-0.07;
2020.04.16 08:14:00;Buy;0.01;EURUSD.;1.08755;;;2020.04.16 09:34:17;1.08877;;;1.22;
2020.04.15 17:51:00;Buy;0.01;AUDUSD.;0.63465;;;2020.04.15 19:22:01;0.63484;;;0.19;
2020.04.14 13:57:00;Buy;0.01;AUDUSD.;0.64145;;;2020.04.14 15:17:19;0.64132;;;-0.13;
2020.04.14 13:52:09;Buy;0.01;EURUSD.;1.09685;;;2020.04.14 15:17:10;1.09738;;;0.53;
2020.04.10 20:49:20;Buy;0.01;AUDUSD.;0.63555;;;2020.04.12 23:01:50;0.63575;;;0.20;
2020.04.10 18:34:56;Buy;0.01;NZDUSD.;0.60670;;;2020.04.12 23:01:32;0.60870;;;2.00;
2020.04.09 06:56:22;Buy;0.01;NZDUSD.;0.60025;;;2020.04.09 08:02:08;0.60064;;;0.39;
2020.04.09 03:05:25;Buy;0.01;EURUSD.;1.08585;;;2020.04.09 08:02:06;1.08640;;;0.55;
2020.04.08 13:30:03;Buy;0.01;GBPUSD.;1.23660;;;2020.04.08 13:44:37;1.23680;;;0.20;
2020.04.08 12:42:01;Buy;0.01;AUDUSD.;0.61795;;;2020.04.08 13:44:36;0.61870;;;0.75;
2020.04.07 01:06:00;Buy;0.01;AUDUSD.;0.61255;;;2020.04.07 02:49:55;0.61205;;;-0.50;
2020.04.06 18:32:01;Buy;0.01;EURUSD.;1.07935;;;2020.04.07 02:48:20;1.08061;;;1.26;
2020.04.06 14:05:27;Buy;0.01;NZDUSD.;0.59435;;;2020.04.06 14:52:21;0.59425;;;-0.10;
2020.04.06 14:28:09;Buy;0.01;AUDUSD.;0.60795;;;2020.04.06 14:51:25;0.60848;;;0.53;
2020.04.03 02:06:16;Sell;0.01;NZDUSD.;0.58965;;;2020.04.03 08:09:54;0.58968;;;-0.03;
2020.04.03 08:04:00;Sell;0.01;EURUSD.;1.08295;;;2020.04.03 08:09:14;1.08245;;;0.50;
2020.04.02 19:53:14;Sell;0.01;AUDUSD.;0.60445;;;2020.04.03 01:48:55;0.60518;;;-0.73;
2020.04.02 20:00:02;Sell;0.01;NZDUSD.;0.59075;;;2020.04.03 01:48:34;0.58971;;;1.04;
2020.04.02 09:14:16;Buy;0.01;GBPUSD.;1.23920;;;2020.04.02 09:39:15;1.24088;;;1.68;
2020.04.01 23:40:14;Buy;0.01;NZDUSD.;0.59205;;;2020.04.02 00:55:53;0.59296;;;0.91;
2020.03.19 12:01:19;Sell;0.01;EURUSD.;1.07858;;;2020.03.19 12:54:51;1.07549;;;3.09;
2020.03.18 15:26:43;Sell;0.01;EURUSD.;1.08965;;;2020.03.18 15:50:21;1.08877;;;0.88;
2020.03.18 15:10:46;Sell;0.01;EURUSD.;1.09118;;;2020.03.18 15:50:20;1.08877;;;2.41;
2020.03.17 22:53:04;Sell;0.01;EURUSD.;1.10047;;;2020.03.18 08:53:14;1.09851;;;1.96;
2020.03.12 13:40:57;Sell;0.01;EURGBP.;0.88574;;;2020.03.12 15:10:55;0.88480;;;1.19;
2020.03.11 16:09:42;Buy;0.01;EURGBP.;0.87435;;;2020.03.11 17:30:12;0.87569;;;1.72;
2020.03.09 17:18:25;Buy;0.01;EURUSD.;1.14444;;;2020.03.09 19:02:47;1.14682;;;2.38;
2020.03.03 13:53:39;Buy;0.01;EURGBP.;0.87001;;;2020.03.03 17:10:53;0.87042;;;0.52;
2020.03.03 15:35:38;Buy;0.01;EURUSD.;1.11232;;;2020.03.03 17:10:49;1.11732;;;5.00;
2020.03.02 12:52:31;Buy;0.01;EURUSD.;1.11110;;;2020.03.02 13:02:20;1.11177;;;0.67;
2020.02.28 15:28:55;Sell;0.01;EURUSD.;1.09732;;;2020.02.28 15:36:13;1.09667;;;0.65;
2020.02.27 11:50:09;Buy;0.01;EURUSD.;1.09435;;;2020.02.27 19:06:39;1.09828;;;3.93;
2020.02.25 13:46:34;Sell;0.01;EURGBP.;0.83602;;;2020.02.25 15:24:30;0.83557;;;0.58;
2020.02.24 17:51:59;Buy;0.01;EURUSD.;1.08541;;;2020.02.24 18:06:33;1.08589;;;0.48;
2020.02.21 11:06:48;Sell;0.01;EURGBP.;0.83648;;;2020.02.21 13:12:56;0.83513;;;1.75;
2020.02.20 10:21:18;Sell;0.01;EURUSD.;1.08000;;;2020.02.20 11:51:29;1.07957;;;0.43;
2020.02.20 10:54:14;Buy;0.01;EURGBP.;0.83692;;;2020.02.20 11:51:27;0.83796;;;1.33;
2020.02.19 14:57:00;Sell;0.01;EURGBP.;0.83176;;;2020.02.19 15:02:14;0.83162;;;0.18;
2020.02.19 13:15:11;Sell;0.01;EURUSD.;1.07957;;;2020.02.19 15:02:11;1.07909;;;0.48;
2020.02.18 09:39:16;Buy;0.01;EURUSD.;1.08264;;;2020.02.18 11:52:15;1.08317;;;0.53;
2020.02.18 11:16:49;Sell;0.01;EURGBP.;0.83240;;;2020.02.18 11:52:09;0.83131;;;1.42;
2020.02.13 16:42:05;Buy;0.01;EURGBP.;0.82971;;;2020.02.13 17:37:50;0.83079;;;1.41;
2020.02.13 16:42:02;Buy;0.01;EURUSD.;1.08426;;;2020.02.13 17:37:49;1.08511;;;0.85;
2020.02.11 12:19:53;Sell;0.01;EURUSD.;1.09161;;;2020.02.11 14:26:25;1.09012;;;1.49;
2020.02.10 14:31:03;Sell;0.01;EURGBP.;0.84621;;;2020.02.10 17:02:01;0.84534;;;1.12;
2020.02.05 01:01:43;Sell;0.01;EURUSD.;1.10417;;;2020.02.05 06:37:03;1.10381;;;0.36;
2020.02.04 19:29:52;Buy;0.01;EURUSD.;1.10424;;;2020.02.04 22:10:25;1.10447;;;0.23;
2020.02.03 15:10:51;Sell;0.01;GBPUSD.;1.30386;;;2020.02.03 15:57:32;1.30278;;;1.08;
2020.01.31 17:01:22;Buy;0.01;EURAUD.;1.65608;;;2020.02.02 23:31:32;1.65743;;;0.91;
2020.01.27 11:02:08;Buy;0.01;EURUSD.;1.10221;;;2020.01.27 14:32:35;1.10262;;;0.41;
2020.01.27 12:56:25;Buy;0.01;EURGBP.;0.84253;;;2020.01.27 14:32:29;0.84369;;;1.51;
2020.01.23 10:01:06;Sell;0.01;EURGBP.;0.84425;;;2020.01.23 18:10:18;0.84263;;;2.12;
2020.01.23 09:57:34;Balance;;;;;;;;;;-50.00;Withdrawal
2020.01.22 02:15:28;Sell;0.01;EURNZD.;1.68226;;;2020.01.22 13:37:55;1.67799;;;2.82;
2020.01.22 07:51:37;Sell;0.01;EURGBP.;0.84830;;;2020.01.22 13:37:54;0.84533;;;3.90;
2020.01.21 13:47:44;Sell;0.01;EURNZD.;1.68227;;;2020.01.21 19:18:42;1.68038;;;1.25;
2020.01.17 16:43:30;Sell;0.01;EURUSD.;1.10871;;;2020.01.20 10:06:25;1.10853;;;0.18;
2020.01.16 14:39:43;Sell;0.01;EURUSD.;1.11553;;;2020.01.16 18:09:18;1.11334;;;2.19;
2020.01.16 14:39:41;Sell;0.01;EURGBP.;0.85423;;;2020.01.16 18:09:12;0.85124;;;3.91;
2020.01.15 15:33:17;Sell;0.01;EURUSD.;1.11617;;;2020.01.15 16:21:11;1.11528;;;0.89;
2020.01.13 00:02:41;Sell;0.01;EURUSD.;1.11152;;;2020.01.14 14:16:02;1.11137;;;0.15;
2020.01.14 08:41:55;Sell;0.01;EURUSD.;1.11400;;;2020.01.14 12:25:20;1.11312;;;0.88;
2020.01.14 08:41:52;Sell;0.01;EURGBP.;0.85884;;;2020.01.14 12:25:19;0.85699;;;2.40;
2020.01.10 02:46:53;Sell;0.01;EURUSD.;1.11030;;;2020.01.10 09:48:52;1.10987;;;0.43;
2020.01.09 13:19:35;Sell;0.01;EURUSD.;1.11110;;;2020.01.09 17:32:40;1.11007;;;1.03;
2020.01.09 11:59:21;Sell;0.01;EURGBP.;0.85176;;;2020.01.09 17:32:35;0.85016;;;2.08;
2020.01.08 13:09:02;Buy;0.01;EURUSD.;1.11266;;;2020.01.08 13:13:47;1.11277;;;0.11;
2020.01.08 13:08:57;Buy;0.01;EURGBP.;0.84830;;;2020.01.08 13:13:46;0.84874;;;0.57;
2020.01.07 13:37:42;Sell;0.01;EURGBP.;0.85181;;;2020.01.07 14:38:56;0.85153;;;0.36;
2020.01.07 13:37:40;Sell;0.01;EURUSD.;1.11785;;;2020.01.07 14:38:55;1.11689;;;0.96;
2020.01.06 20:40:07;Buy;0.01;EURUSD.;1.11888;;;2020.01.06 21:53:34;1.11928;;;0.40;
2019.12.06 16:43:26;Buy;0.01;EURUSD.;1.10500;;;2019.12.06 19:16:03;1.10528;;;0.28;
2019.11.29 14:02:29;Buy;0.01;USDCHF.;1.00100;;;2019.11.29 14:59:31;1.00175;;;0.75;
2019.11.22 16:21:48;Sell;0.01;EURUSD.;1.10427;;;2019.11.22 17:43:54;1.10313;;;1.14;
2019.10.29 11:20:03;Buy;0.01;EURUSD.;1.10827;;;2019.10.29 11:59:25;1.10908;;;0.81;
2019.10.29 11:21:53;Sell;0.01;EURGBP.;0.86455;;;2019.10.29 11:59:12;0.86207;;;3.19;
2019.10.28 11:58:43;Sell;0.01;EURUSD.;1.10936;;;2019.10.28 14:13:20;1.10873;;;0.63;
2019.10.25 16:44:37;Sell;0.01;EURUSD.;1.10847;;;2019.10.25 18:43:05;1.10797;;;0.50;
2019.10.22 11:38:24;Sell;0.01;EURUSD.;1.11497;;;2019.10.22 14:52:51;1.11372;;;1.25;
2019.10.21 17:07:10;Buy;0.01;EURUSD.;1.11556;;;2019.10.21 17:16:17;1.11581;;;0.25;
2019.10.16 15:29:53;Buy;0.01;EURUSD.;1.10497;;;2019.10.16 18:45:48;1.10662;;;1.65;
2019.10.15 07:38:38;Buy;0.01;EURGBP.;0.87150;;;2019.10.15 10:19:59;0.87380;;;2.90;
2019.10.11 11:29:47;Buy;0.01;EURGBP.;0.87904;;;2019.10.14 13:28:29;0.88000;;;1.20;
2019.10.14 11:27:17;Buy;0.01;EURGBP.;0.87838;;;2019.10.14 13:03:16;0.87965;;;1.59;
2019.10.11 10:06:26;Sell Stop;0.01;EURUSD.;1.10163;;;2019.10.11 10:09:59;1.10239;;;;cancelled
2019.10.10 21:45:32;Sell;0.01;EURGBP.;0.88467;;;2019.10.11 07:10:42;0.88396;;;0.89;
2019.10.08 13:44:53;Sell;0.01;EURUSD.;1.09896;;;2019.10.09 08:10:31;1.09691;;;2.05;
2019.10.03 03:50:26;Buy;0.01;EURUSD.;1.09587;;;2019.10.03 09:50:38;1.09644;;;0.57;
2019.10.02 19:55:18;Buy;0.01;EURUSD.;1.09590;;;2019.10.02 21:02:57;1.09602;;;0.12;
2019.09.30 13:13:54;Buy;0.01;USDCHF.;0.99585;;;2019.09.30 14:06:07;0.99697;;;1.12;
2019.09.26 13:42:59;Buy;0.01;EURUSD.;1.09483;;;2019.09.26 14:22:28;1.09554;;;0.71;
2019.09.24 11:18:41;Sell;0.01;EURGBP.;0.88354;;;2019.09.24 12:40:34;0.88155;;;2.49;
2019.09.23 14:03:45;Sell;0.01;EURGBP.;0.88477;;;2019.09.23 14:26:00;0.88418;;;0.73;
2019.09.20 20:55:10;Sell;0.01;EURGBP.;0.88342;;;2019.09.23 12:21:14;0.88208;;;1.67;
2019.09.18 21:15:37;Sell;0.01;EURGBP.;0.88332;;;2019.09.19 18:18:38;0.88170;;;2.03;
2019.09.17 06:55:51;Buy;0.01;EURUSD.;1.10102;;;2019.09.17 06:58:35;1.10114;;;0.12;
2019.09.13 06:57:58;Sell;0.01;EURUSD.;1.10707;;;2019.09.13 14:48:54;1.10694;;;0.13;
2019.09.12 15:46:03;Sell;0.01;EURUSD.;1.10546;;;2019.09.12 16:24:06;1.10428;;;1.18;
2019.09.05 15:17:47;Sell;0.01;EURUSD.;1.10616;;;2019.09.05 15:26:23;1.10589;;;0.27;
2019.09.04 15:05:13;Buy;0.01;EURUSD.;1.10140;;;2019.09.04 15:32:29;1.10224;;;0.84;
2019.09.03 01:42:35;Buy;0.01;EURUSD.;1.09559;;;2019.09.03 15:27:29;1.09645;;;0.86;
2019.08.30 12:26:32;Buy;0.01;EURUSD.;1.10393;;;2019.08.30 14:13:58;1.10411;;;0.18;
2019.08.28 10:16:46;Sell;0.01;EURUSD.;1.10895;;;2019.08.28 12:55:50;1.10870;;;0.25;
2019.07.31 14:22:40;Sell;0.01;EURGBP.;0.91383;;;2019.07.31 15:43:08;0.91086;;;3.63;
